Yritys,Yritys nimi,Tulosyksikkö,Tulosyksikkö nimi,TY hierarkia järj,TY hierarkia taso 1,TY hierarkia taso 2,TY hierarkia taso 3,TY hierarkia taso 4,TY hierarkia taso 5,TY hierarkia taso 6,TY hierarkia taso 7,Pääkirjatiliryhmä,Pääkirjatili,Pääkirjatili nimi,Kumppaniyhtiö,Kumppaniyhtiö nimi,TA 2014
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-1 219,64"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-152,46"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-457,37"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,1610,Tampereen Tilakeskus liikelait,"-14 123,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451700,Rakennusten ja alueiden rakentamis- ja kunnossapit,1610,Tampereen Tilakeskus liikelait,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451700,Rakennusten ja alueiden rakentamis- ja kunnossapit,#,Kohdistamaton,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",#,Kohdistamaton,"-8 500,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-2 000,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",461400,Vaatteiston ostot,#,Kohdistamaton,"-400,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,1660,Tampereen Logistiikka liikelai,"-700,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-1 500,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",462200,Rakennusmateriaalin ostot,#,Kohdistamaton,"-2 391,09"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-2 800,00"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-773 566,92"
1370,Kulttuuri ja vapaa-aikap.,137391,Hervannan jäähalli,2263,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-150,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Maksutuotot,320000,Maksutulot,#,Kohdistamaton,"50 000,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Vuokratuotot,349000,Muut vuokratulot,#,Kohdistamaton,"1 050,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut toimintatuotot,359000,Muut tulot,#,Kohdistamaton,"100,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-109 295,98"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-18 307,08"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-2 338,93"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-3 344,46"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-437,18"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-54,65"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-163,94"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,1610,Tampereen Tilakeskus liikelait,"-19 200,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451700,Rakennusten ja alueiden rakentamis- ja kunnossapit,1610,Tampereen Tilakeskus liikelait,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",#,Kohdistamaton,"-5 700,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-1 200,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,452600,Maansiirto- ja työkonepalvelut,#,Kohdistamaton,"-3 500,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-369,51"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",461400,Vaatteiston ostot,#,Kohdistamaton,"-500,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,1660,Tampereen Logistiikka liikelai,"-700,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-5 000,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",462200,Rakennusmateriaalin ostot,#,Kohdistamaton,"-1 500,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-5 000,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Vuokrakulut,481000,Maa- ja vesialueiden vuokrat,1610,Tampereen Tilakeskus liikelait,"-13 518,12"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-604 913,16"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-200,00"
1370,Kulttuuri ja vapaa-aikap.,137392,Tesoman jäähalli,2264,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Jäähallit,#,#,Suunnitelman mukaiset poistot,715000,Poistot koneista ja kalustosta,#,Kohdistamaton,"-20 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Myyntituotot,310000,Myyntitulot,1110,Kons.hall. ja päätöksenteko,"432 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Maksutuotot,320000,Maksutulot,#,Kohdistamaton,"13 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Vuokratuotot,342000,Muiden rakennusten vuokratulot,#,Kohdistamaton,"2 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-174 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-29 145,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-3 723,60"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-5 324,40"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-696,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-87,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-261,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451100,ICT-palvelut,#,Kohdistamaton,"-2 225,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-3 300,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-250,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-360,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451500,Vakuutukset,#,Kohdistamaton,"-135,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,#,Kohdistamaton,"-157 313,50"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451700,Rakennusten ja alueiden rakentamis- ja kunnossapit,#,Kohdistamaton,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-500,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,#,Kohdistamaton,"-1 200,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,452200,Laboratoriopalvelut,#,Kohdistamaton,"-1 500,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-1 500,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-200,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",461400,Vaatteiston ostot,#,Kohdistamaton,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",461500,Lääkkeiden ja hoitotarvikkeiden ostot,#,Kohdistamaton,"-300,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,1660,Tampereen Logistiikka liikelai,"-5 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",461600,Siivous- ja puhdistusaineiden ostot,#,Kohdistamaton,"-1 000,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-500,00"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-9 357,90"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-46 941,60"
1370,Kulttuuri ja vapaa-aikap.,137400,Pyynikin uimahalli,2266,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Vuokrakulut,489000,Muut vuokrat,#,Kohdistamaton,"-180,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Maksutuotot,320000,Maksutulot,#,Kohdistamaton,"191 372,72"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut toimintatuotot,359000,Muut tulot,#,Kohdistamaton,"1 050,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-169 796,38"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-28 440,89"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-3 633,64"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-5 195,77"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-679,19"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-84,90"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-254,69"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451100,ICT-palvelut,#,Kohdistamaton,"-4 600,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-500,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,1610,Tampereen Tilakeskus liikelait,"-84 037,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451700,Rakennusten ja alueiden rakentamis- ja kunnossapit,1610,Tampereen Tilakeskus liikelait,"-800,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",#,Kohdistamaton,"-2 500,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-1 200,00"
1370,Kulttuuri ja vapaa-aikap.,137401,Hervannan uimahalli,2267,Tampereen kaupunki,Kulttuuri- ja vapaa-aikapalvelut,Liikuntapalvelut,Käyttöpalvelut,Uimahallit,#,#,"Aineet, tarvikkeet ja tavarat",461400,Vaatteiston ostot,#,Kohdistamaton,"-680,00"
